image name,HC,Complex,TopHeavy,Simple,Other,SoftCoral,Sand,CCA,Algae,Rubble,DeadCoral,Unknown
321_1.png,9.999900001,0,0,9.999900001,0,0,26.66673333266668,0,0,0,56.666433335666646,6.6669333306666925
321_2.png,6.666999999999999,0,0,6.666999999999999,0,0,60,0,0,0,30,3.333
3_2.png,0,0,0,0,0,0,7.407777777777777,0,37.03666666666666,0,51.852222222222224,3.7033333333333336
4_1.png,30.00030000300003,0,0,30.00030000300003,0,0,30.000300003000028,0,3.333033330333304,36.66636666366663,0,0
4_2.png,23.33323333233332,0,0,23.33323333233332,0,0,40.00040000400004,0,0,10.00010000100001,26.666266662666622,0
6_1.png,34.482651604493824,0,0,34.482651604493824,0,0,48.27653983820578,0,3.4479548134814726,10.34489893033745,0,3.4479548134814726
6_2.png,0,0,0,0,0,0,100,0,0,0,0,0
8_1.png,0,0,0,0,0,0,88.46158284,0,11.53841716,0,0,0
8_2.png,0,0,0,0,0,0,13.792853743818922,0,13.792853743818924,62.06939358,0,10.34489893033745
9_1.png,0,0,0,0,0,0,9.524285714285714,0,4.7614285714285725,0,80.95285714285716,4.7614285714285725
9_2.png,0,0,0,0,0,0,4.999549995499955,0,0,24.999249992499923,70.00120001200013,0
112_1.png,36.66636666366663,0,33.33333333333333,3.333033330333304,0,0,0,0,0,13.333133331333311,50.00050000500005,0
112_2.png,3.333033330333304,0,0,3.333033330333304,0,0,0,0,0,3.333033330333304,93.33393334,0
115_1.png,26.922588759274003,0,26.922588759274003,0,0,0,0,0,19.23107988,0,53.84633136,0
115_2.png,25.925843620484677,0,25.925843620484677,0,0,0,0,0,0,0,70.37078189757663,3.7033744819386887
116_1.png,14.814444444444444,0,14.814444444444444,0,0,0,7.407777777777777,0,0,0,77.77777777777779,0
116_2.png,16.666249999999998,0,16.666249999999998,0,0,0,0,0,0,0,74.99999999999999,8.33375
116_3.png,16.000671994624042,0,8.000335997312021,8.000335997312021,0,0,0,0,0,0,83.99932800537596,0
185_1.png,0,0,0,0,0,0,53.333,0,0,46.667,0,0
185_2.png,23.333,0,20,3.333,0,0,0,0,0,66.667,10,0
186_1.png,20.000200002000025,0,16.66716667166672,3.333033330333304,0,0,0,0,0,3.333033330333304,73.33373333733337,3.333033330333304
186_2.png,44.82708680314896,0,41.37916765804256,0,0,0,0,0,0,0,48.27604043,6.896872769404243
187_1.png,57.14270408,0,57.14270408,0,0,0,7.143239797,0,0,0,35.71405612162901,0
187_2.png,36.667,0,36.667,0,0,0,3.333,0,0,0,60,0
188_1.png,24.13750297412768,0,20.68958382902128,3.4479191451063964,0,0,0,0,6.896872769404243,0,68.96562425646809,0
188_2.png,50,0,50,0,0,0,0,0,16.667,0,30,3.333
189_1.png,0,0,0,0,0,0,0,0,56.667,0,43.333,0
189_2.png,0,0,0,0,0,0,0,0,33.333,0,66.667,0
191_1.png,3.571084182443509,0,0,3.571084182443509,0,0,0,0,0,0,96.42891581755649,0
191_2.png,16.667,0,16.667,0,0,0,0,0,0,0,83.333,0
192_1.png,13.333866661333383,6.6669333306666925,0,6.6669333306666925,0,0,0,0,6.6669333306666925,0,79.99920000799992,0
192_2.png,23.333,0,16.667,3.333,0,0,0,0,0,0,76.667,0
193_1.png,58.62040428,0,55.172449465168725,3.4479548134814726,0,0,0,0,0,0,41.37959572,0
193_2.png,37.93124851293616,0,37.93124851293616,0,0,0,0,0,0,0,58.62083234195744,3.4479191451063964
194_1.png,33.333333333333336,0,29.630000000000003,0,0,0,0,0,0,33.33333333333333,25.92555555555555,7.407777777777777
194_2.png,41.37959572,0,27.58674197753088,13.792853743818922,0,0,3.4479548134814726,0,0,20.68979786,20.689797860674904,13.792853743818922
204_2.png,20,0,20,0,0,0,0,0,0,70,10,0
207_1.png,27.27247934,0,27.27247934,0,0,0,13.63623967054845,0,0,0,50,9.091280988
207_2.png,38.88833333333333,0,38.88833333333333,0,0,0,11.111666666666666,0,0,0,44.445,5.555000000000001
207_3.png,0,0,0,0,0,0,0,0,0,100,0,0
207_4.png,62.5,0,62.5,0,0,0,0,0,0,33.33375,4.166250000000001,0
208_1.png,22.727830581048096,0,0,22.727830581048096,0,0,0,0,0,0,77.27216942,0
208_2.png,7.407777777777777,0,0,7.407777777777777,0,0,0,0,0,0,92.59222222222222,0
210_1.png,0,0,0,0,0,0,0,0,0,0,100,0
210_2.png,0,0,0,0,0,0,0,0,30.43461247489109,0,69.56538752510892,0
210_3.png,0,0,0,0,0,0,0,0,0,100,0,0
211_1.png,0,0,0,0,0,0,0,0,0,0,100,0
211_2.png,0,0,0,0,0,0,83.333,0,0,0,16.667,0
211_3.png,0,0,0,0,0,0,90,0,10,0,0,0
212_1.png,90.47571428571428,0,85.71428571428571,4.7614285714285725,0,0,0,0,0,0,9.524285714285714,0
212_2.png,47.61857142857143,0,47.61857142857143,0,0,0,0,0,0,19.047142857142852,23.81,9.524285714285714
217_1.png,17.240808557300397,0,10.34489893033745,3.4479548134814726,0,0,0,0,0,0,82.75919144,0
217_2.png,34.482651604493824,0,34.482651604493824,0,0,0,0,0,0,0,65.51734839550618,0
219_1.png,24.13775267415637,0,0,24.13775267415637,0,0,13.792853743818922,0,0,0,62.06939358,0
219_2.png,6.666999999999999,0,0,6.666999999999999,0,0,26.667,0,3.333,13.333,50,0
220_1.png,17.240808557300394,3.4479548134814726,13.792853743818922,0,0,0,0,0,0,31.03469679101235,51.72449465168725,0
220_2.png,16.667,16.667,0,0,0,0,0,0,0,23.333,60,0
220_3.png,76.667,76.667,0,0,0,0,0,0,0,0,23.333,0
221_1.png,16.66616666166662,10.00010000100001,0,3.333033330333304,0,0,0,0,0,0,83.33383333833339,0
221_2.png,23.333,0,13.333,10,0,0,0,0,0,0,70,6.666999999999999
221_3.png,33.333,0,33.333,0,0,0,0,0,0,0,66.667,0
222_1.png,43.333,43.333,0,0,0,0,0,0,0,0,56.667,0
222_2.png,86.667,86.667,0,0,0,0,0,0,0,0,13.333,0
222_3.png,90,90,0,0,0,0,0,0,0,0,10,0
228_1.png,86.667,0,86.667,0,0,0,0,0,0,0,9.999999999999998,3.333
228_2.png,68.96562425646808,0,10.34479191451064,58.62083234195744,0,0,0,0,0,0,31.03437574353192,0
228_3.png,48.14831275903066,0,3.7033744819386887,44.44493827709197,0,0,0,0,3.7033744819386887,0,48.14831275903066,0
229_1.png,26.667,0,20,6.666999999999999,0,0,0,0,0,0,70,3.333
229_2.png,3.7033333333333336,0,3.7033333333333336,0,0,0,0,0,0,0,96.29666666666668,0
231_1.png,53.33353333533335,0,50.00050000500005,3.333033330333304,0,0,0,0,0,0,43.33343333433334,3.333033330333304
231_2.png,43.333,23.333,13.333,6.666999999999999,0,0,0,0,0,0,56.667,0
231_3.png,20,0,20,0,0,0,0,0,0,0,80,0
232_2.png,20.68958382902128,3.4479191451063964,17.241664683914884,0,0,0,0,0,0,0,79.31041617097873,0
233_1.png,41.66625,0,41.66625,0,0,0,8.33375,0,0,0,45.83375,4.166250000000001
233_2.png,0,0,0,0,0,0,0,0,0,96.55204518651853,3.4479548134814726,0
ALL IMAGES,2.779,0.074,0.244,0.154,0.058,0.065,0.002,2.987,2.245,0.038,1.03,0.686
